,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
307,Andhra Pradesh,EAST GODAVARI,2010,Kharif     ,Rice,237640.0,457704.0
308,Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Maize,7463.0,54704.0
309,Andhra Pradesh,EAST GODAVARI,2010,Rabi       ,Rice,172888.0,849917.0
310,Andhra Pradesh,EAST GODAVARI,2010,Whole Year ,Banana,14357.0,392291.0
311,Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Maize,468.0,1727.0
312,Andhra Pradesh,EAST GODAVARI,2011,Kharif     ,Rice,197445.0,589741.0
313,Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Maize,8067.0,54017.0
314,Andhra Pradesh,EAST GODAVARI,2011,Rabi       ,Rice,139649.0,587084.0
315,Andhra Pradesh,EAST GODAVARI,2011,Whole Year ,Banana,13620.0,302514.0
316,Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Maize,495.0,1938.0
317,Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Mango,15851.0,157496.0
318,Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Papaya,231.0,25164.0
319,Andhra Pradesh,EAST GODAVARI,2012,Kharif     ,Rice,232300.0,355651.0
320,Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Maize,9485.0,71659.0
321,Andhra Pradesh,EAST GODAVARI,2012,Rabi       ,Rice,168756.0,746239.0
322,Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Maize,513.0,1626.0
323,Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Mango,15017.0,162814.0
324,Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Papaya,271.0,26530.0
325,Andhra Pradesh,EAST GODAVARI,2013,Kharif     ,Rice,235159.0,434104.0
326,Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Maize,10684.0,92096.0
327,Andhra Pradesh,EAST GODAVARI,2013,Rabi       ,Rice,169523.0,777602.0
328,Andhra Pradesh,EAST GODAVARI,2013,Whole Year ,Banana,12427.0,153871.0
329,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Maize,755.0,2500.0
330,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Mango,15820.0,191027.0
331,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Papaya,305.0,24011.0
332,Andhra Pradesh,EAST GODAVARI,2014,Kharif     ,Rice,226072.0,681833.0
333,Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Maize,12156.0,98257.0
334,Andhra Pradesh,EAST GODAVARI,2014,Rabi       ,Rice,168045.0,881396.0
335,Andhra Pradesh,EAST GODAVARI,2014,Whole Year ,Rice,394117.0,1563229.0
336,Andhra Pradesh,GUNTUR,1997,Kharif     ,Maize,1700.0,3100.0
337,Andhra Pradesh,GUNTUR,1997,Kharif     ,Rice,295000.0,845300.0
338,Andhra Pradesh,GUNTUR,1997,Rabi       ,Maize,5000.0,19000.0
339,Andhra Pradesh,GUNTUR,1997,Rabi       ,Rice,14500.0,51800.0
340,Andhra Pradesh,GUNTUR,1998,Kharif     ,Maize,2300.0,4700.0
341,Andhra Pradesh,GUNTUR,1998,Kharif     ,Rice,298400.0,921400.0
342,Andhra Pradesh,GUNTUR,1998,Rabi       ,Maize,2800.0,14100.0
343,Andhra Pradesh,GUNTUR,1998,Rabi       ,Rice,29100.0,99900.0
344,Andhra Pradesh,GUNTUR,1999,Kharif     ,Maize,3853.0,10946.0
345,Andhra Pradesh,GUNTUR,1999,Kharif     ,Rice,302886.0,969414.0
346,Andhra Pradesh,GUNTUR,1999,Rabi       ,Maize,3755.0,18178.0
347,Andhra Pradesh,GUNTUR,1999,Rabi       ,Rice,14822.0,53167.0
348,Andhra Pradesh,GUNTUR,2000,Kharif     ,Maize,5281.0,13752.0
349,Andhra Pradesh,GUNTUR,2000,Kharif     ,Rice,292899.0,987363.0
350,Andhra Pradesh,GUNTUR,2000,Rabi       ,Maize,4516.0,24314.0
351,Andhra Pradesh,GUNTUR,2000,Rabi       ,Rice,12692.0,49600.0
352,Andhra Pradesh,GUNTUR,2000,Whole Year ,Banana,7612.0,141059.0
353,Andhra Pradesh,GUNTUR,2001,Kharif     ,Maize,2549.0,6814.0
354,Andhra Pradesh,GUNTUR,2001,Kharif     ,Rice,272468.0,935110.0
355,Andhra Pradesh,GUNTUR,2001,Rabi       ,Maize,4369.0,28281.0
356,Andhra Pradesh,GUNTUR,2001,Rabi       ,Rice,44917.0,181060.0
357,Andhra Pradesh,GUNTUR,2001,Whole Year ,Banana,7967.0,204939.0
358,Andhra Pradesh,GUNTUR,2002,Kharif     ,Maize,2327.0,2255.0
359,Andhra Pradesh,GUNTUR,2002,Kharif     ,Rice,202953.0,646811.0
360,Andhra Pradesh,GUNTUR,2002,Rabi       ,Maize,6450.0,44699.0
361,Andhra Pradesh,GUNTUR,2002,Rabi       ,Rice,2716.0,7385.0
362,Andhra Pradesh,GUNTUR,2002,Whole Year ,Banana,6720.0,151697.0
363,Andhra Pradesh,GUNTUR,2002,Whole Year ,Mango,984.0,10186.0
364,Andhra Pradesh,GUNTUR,2002,Whole Year ,Orange,288.0,5124.0
365,Andhra Pradesh,GUNTUR,2002,Whole Year ,Papaya,87.0,11349.0
366,Andhra Pradesh,GUNTUR,2003,Kharif     ,Maize,3891.0,6677.0
367,Andhra Pradesh,GUNTUR,2003,Kharif     ,Rice,170487.0,482990.0
368,Andhra Pradesh,GUNTUR,2003,Rabi       ,Maize,22949.0,128514.0
369,Andhra Pradesh,GUNTUR,2003,Rabi       ,Rice,5772.0,16837.0
370,Andhra Pradesh,GUNTUR,2003,Whole Year ,Banana,5681.0,42238.0
371,Andhra Pradesh,GUNTUR,2003,Whole Year ,Mango,913.0,2552.0
372,Andhra Pradesh,GUNTUR,2003,Whole Year ,Orange,959.0,14549.0
373,Andhra Pradesh,GUNTUR,2003,Whole Year ,Papaya,88.0,7991.0
374,Andhra Pradesh,GUNTUR,2004,Kharif     ,Maize,2749.0,8121.0
375,Andhra Pradesh,GUNTUR,2004,Kharif     ,Rice,240404.0,833961.0
376,Andhra Pradesh,GUNTUR,2004,Rabi       ,Maize,32788.0,279714.0
377,Andhra Pradesh,GUNTUR,2004,Rabi       ,Rice,21247.0,70922.0
378,Andhra Pradesh,GUNTUR,2004,Whole Year ,Banana,6340.0,180798.0
379,Andhra Pradesh,GUNTUR,2005,Kharif     ,Maize,1617.0,5786.0
380,Andhra Pradesh,GUNTUR,2005,Kharif     ,Rice,288879.0,892636.0
381,Andhra Pradesh,GUNTUR,2005,Rabi       ,Maize,22565.0,237023.0
382,Andhra Pradesh,GUNTUR,2005,Rabi       ,Rice,31434.0,111559.0
383,Andhra Pradesh,GUNTUR,2005,Whole Year ,Banana,6263.0,164925.0
384,Andhra Pradesh,GUNTUR,2006,Kharif     ,Maize,1132.0,3104.0
385,Andhra Pradesh,GUNTUR,2006,Kharif     ,Rice,288638.0,783941.0
386,Andhra Pradesh,GUNTUR,2006,Rabi       ,Maize,34010.0,280276.0
387,Andhra Pradesh,GUNTUR,2006,Rabi       ,Rice,28933.0,100947.0
388,Andhra Pradesh,GUNTUR,2006,Whole Year ,Banana,5653.0,173479.0
389,Andhra Pradesh,GUNTUR,2007,Kharif     ,Maize,1000.0,3000.0
390,Andhra Pradesh,GUNTUR,2007,Kharif     ,Rice,283000.0,976000.0
391,Andhra Pradesh,GUNTUR,2007,Rabi       ,Maize,58000.0,517000.0
392,Andhra Pradesh,GUNTUR,2007,Rabi       ,Rice,24000.0,85000.0
393,Andhra Pradesh,GUNTUR,2008,Kharif     ,Maize,784.0,2522.0
394,Andhra Pradesh,GUNTUR,2008,Kharif     ,Rice,281491.0,959321.0
395,Andhra Pradesh,GUNTUR,2008,Rabi       ,Maize,95547.0,950884.0
396,Andhra Pradesh,GUNTUR,2008,Rabi       ,Rice,51358.0,187662.0
397,Andhra Pradesh,GUNTUR,2008,Whole Year ,Banana,5519.0,174969.0
398,Andhra Pradesh,GUNTUR,2009,Kharif     ,Maize,530.0,1912.0
399,Andhra Pradesh,GUNTUR,2009,Kharif     ,Rice,190526.0,683226.0
400,Andhra Pradesh,GUNTUR,2009,Rabi       ,Maize,68798.0,529745.0
401,Andhra Pradesh,GUNTUR,2009,Rabi       ,Rice,112342.0,383423.0
402,Andhra Pradesh,GUNTUR,2009,Whole Year ,Banana,5177.0,122452.0
403,Andhra Pradesh,GUNTUR,2010,Kharif     ,Maize,269.0,802.0
404,Andhra Pradesh,GUNTUR,2010,Kharif     ,Rice,271072.0,649760.0
405,Andhra Pradesh,GUNTUR,2010,Rabi       ,Maize,80083.0,904377.0
406,Andhra Pradesh,GUNTUR,2010,Rabi       ,Rice,58393.0,201806.0
407,Andhra Pradesh,GUNTUR,2010,Whole Year ,Banana,5045.0,151597.0
408,Andhra Pradesh,GUNTUR,2011,Kharif     ,Maize,792.0,2922.0
409,Andhra Pradesh,GUNTUR,2011,Kharif     ,Rice,281790.0,1080921.0
410,Andhra Pradesh,GUNTUR,2011,Rabi       ,Maize,70965.0,627331.0
411,Andhra Pradesh,GUNTUR,2011,Rabi       ,Rice,11012.0,39060.0
412,Andhra Pradesh,GUNTUR,2011,Whole Year ,Banana,5595.0,216308.0
413,Andhra Pradesh,GUNTUR,2012,Kharif     ,Maize,1103.0,4319.0
414,Andhra Pradesh,GUNTUR,2012,Kharif     ,Mango,703.0,5422.0
415,Andhra Pradesh,GUNTUR,2012,Kharif     ,Papaya,322.0,35076.0
416,Andhra Pradesh,GUNTUR,2012,Kharif     ,Rice,174699.0,607778.0
417,Andhra Pradesh,GUNTUR,2012,Rabi       ,Maize,82043.0,662579.0
418,Andhra Pradesh,GUNTUR,2012,Rabi       ,Rice,8362.0,29903.0
419,Andhra Pradesh,GUNTUR,2013,Kharif     ,Maize,1530.0,4850.0
420,Andhra Pradesh,GUNTUR,2013,Kharif     ,Mango,710.0,5304.0
421,Andhra Pradesh,GUNTUR,2013,Kharif     ,Papaya,300.0,29369.0
422,Andhra Pradesh,GUNTUR,2013,Kharif     ,Rice,280060.0,912716.0
423,Andhra Pradesh,GUNTUR,2013,Rabi       ,Maize,85535.0,643394.0
424,Andhra Pradesh,GUNTUR,2013,Rabi       ,Rice,48107.0,183288.0
425,Andhra Pradesh,GUNTUR,2013,Whole Year ,Banana,5574.0,211734.0
426,Andhra Pradesh,GUNTUR,2014,Kharif     ,Maize,367.0,1215.0
427,Andhra Pradesh,GUNTUR,2014,Kharif     ,Mango,789.0,6592.0
428,Andhra Pradesh,GUNTUR,2014,Kharif     ,Papaya,176.0,13856.0
429,Andhra Pradesh,GUNTUR,2014,Kharif     ,Rice,255607.0,1000190.0
430,Andhra Pradesh,GUNTUR,2014,Rabi       ,Maize,63701.0,611020.0
431,Andhra Pradesh,GUNTUR,2014,Rabi       ,Rice,29695.0,111742.0
432,Andhra Pradesh,GUNTUR,2014,Whole Year ,Rice,285302.0,1111932.0
433,Andhra Pradesh,KADAPA,1997,Kharif     ,Maize,200.0,100.0
434,Andhra Pradesh,KADAPA,1997,Kharif     ,Rice,47700.0,77500.0
435,Andhra Pradesh,KADAPA,1997,Rabi       ,Rice,13000.0,27700.0
436,Andhra Pradesh,KADAPA,1998,Kharif     ,Maize,100.0,100.0
437,Andhra Pradesh,KADAPA,1998,Kharif     ,Rice,59200.0,169800.0
438,Andhra Pradesh,KADAPA,1998,Rabi       ,Rice,17000.0,41600.0
439,Andhra Pradesh,KADAPA,1999,Kharif     ,Maize,104.0,295.0
440,Andhra Pradesh,KADAPA,1999,Kharif     ,Rice,54783.0,134484.0
441,Andhra Pradesh,KADAPA,1999,Rabi       ,Maize,11.0,53.0
442,Andhra Pradesh,KADAPA,1999,Rabi       ,Rice,6828.0,12921.0
443,Andhra Pradesh,KADAPA,2000,Kharif     ,Maize,104.0,271.0
444,Andhra Pradesh,KADAPA,2000,Kharif     ,Rice,60412.0,170120.0
445,Andhra Pradesh,KADAPA,2000,Rabi       ,Maize,51.0,275.0
446,Andhra Pradesh,KADAPA,2000,Rabi       ,Rice,7426.0,6134.0
447,Andhra Pradesh,KADAPA,2000,Whole Year ,Banana,3620.0,161828.0
448,Andhra Pradesh,KADAPA,2001,Kharif     ,Maize,53.0,142.0
449,Andhra Pradesh,KADAPA,2001,Kharif     ,Rice,38218.0,96883.0
450,Andhra Pradesh,KADAPA,2001,Rabi       ,Maize,31.0,201.0
451,Andhra Pradesh,KADAPA,2001,Rabi       ,Rice,37550.0,98231.0
452,Andhra Pradesh,KADAPA,2001,Whole Year ,Banana,4074.0,132748.0
453,Andhra Pradesh,KADAPA,2002,Kharif     ,Maize,136.0,132.0
454,Andhra Pradesh,KADAPA,2002,Kharif     ,Rice,27457.0,56424.0
455,Andhra Pradesh,KADAPA,2002,Rabi       ,Maize,25.0,173.0
456,Andhra Pradesh,KADAPA,2002,Rabi       ,Rice,9203.0,16446.0
457,Andhra Pradesh,KADAPA,2002,Whole Year ,Banana,4574.0,299574.0
458,Andhra Pradesh,KADAPA,2002,Whole Year ,Mango,17743.0,88929.0
459,Andhra Pradesh,KADAPA,2002,Whole Year ,Orange,3178.0,25978.0
460,Andhra Pradesh,KADAPA,2002,Whole Year ,Papaya,3132.0,408557.0
461,Andhra Pradesh,KADAPA,2003,Kharif     ,Maize,68.0,117.0
462,Andhra Pradesh,KADAPA,2003,Kharif     ,Rice,23356.0,60025.0
463,Andhra Pradesh,KADAPA,2003,Rabi       ,Maize,4.0,22.0
464,Andhra Pradesh,KADAPA,2003,Rabi       ,Rice,10767.0,24032.0
465,Andhra Pradesh,KADAPA,2003,Whole Year ,Banana,3771.0,158827.0
466,Andhra Pradesh,KADAPA,2003,Whole Year ,Mango,17864.0,359248.0
467,Andhra Pradesh,KADAPA,2003,Whole Year ,Orange,3378.0,56464.0
468,Andhra Pradesh,KADAPA,2003,Whole Year ,Papaya,2272.0,281598.0
469,Andhra Pradesh,KADAPA,2004,Kharif     ,Maize,125.0,359.0
470,Andhra Pradesh,KADAPA,2004,Kharif     ,Rice,46932.0,149619.0
471,Andhra Pradesh,KADAPA,2004,Rabi       ,Rice,5689.0,11424.0
472,Andhra Pradesh,KADAPA,2004,Whole Year ,Banana,3396.0,197474.0
473,Andhra Pradesh,KADAPA,2005,Kharif     ,Maize,156.0,804.0
474,Andhra Pradesh,KADAPA,2005,Kharif     ,Rice,45556.0,85828.0
475,Andhra Pradesh,KADAPA,2005,Rabi       ,Maize,1.0,7.0
476,Andhra Pradesh,KADAPA,2005,Rabi       ,Rice,21197.0,55791.0
477,Andhra Pradesh,KADAPA,2005,Whole Year ,Banana,2978.0,196691.0
478,Andhra Pradesh,KADAPA,2006,Kharif     ,Maize,123.0,439.0
479,Andhra Pradesh,KADAPA,2006,Kharif     ,Rice,41908.0,114493.0
480,Andhra Pradesh,KADAPA,2006,Rabi       ,Maize,35.0,265.0
481,Andhra Pradesh,KADAPA,2006,Rabi       ,Rice,4997.0,10963.0
482,Andhra Pradesh,KADAPA,2006,Whole Year ,Banana,4440.0,275653.0
483,Andhra Pradesh,KADAPA,2007,Kharif     ,Rice,45000.0,139000.0
484,Andhra Pradesh,KADAPA,2007,Rabi       ,Rice,17000.0,45000.0
485,Andhra Pradesh,KADAPA,2008,Kharif     ,Maize,623.0,2909.0
486,Andhra Pradesh,KADAPA,2008,Kharif     ,Rice,50183.0,87168.0
487,Andhra Pradesh,KADAPA,2008,Rabi       ,Maize,1398.0,12344.0
488,Andhra Pradesh,KADAPA,2008,Rabi       ,Rice,14883.0,41271.0
489,Andhra Pradesh,KADAPA,2008,Whole Year ,Banana,4058.0,221705.0
490,Andhra Pradesh,KADAPA,2009,Kharif     ,Maize,559.0,2072.0
491,Andhra Pradesh,KADAPA,2009,Kharif     ,Rice,52423.0,153757.0
492,Andhra Pradesh,KADAPA,2009,Rabi       ,Maize,840.0,6140.0
493,Andhra Pradesh,KADAPA,2009,Rabi       ,Rice,12894.0,34169.0
494,Andhra Pradesh,KADAPA,2009,Whole Year ,Banana,5985.0,381424.0
495,Andhra Pradesh,KADAPA,2010,Kharif     ,Maize,426.0,2182.0
496,Andhra Pradesh,KADAPA,2010,Kharif     ,Rice,53345.0,80657.0
497,Andhra Pradesh,KADAPA,2010,Rabi       ,Maize,987.0,8998.0
498,Andhra Pradesh,KADAPA,2010,Rabi       ,Rice,17037.0,48896.0
499,Andhra Pradesh,KADAPA,2010,Whole Year ,Banana,8706.0,488607.0
500,Andhra Pradesh,KADAPA,2011,Kharif     ,Maize,574.0,1903.0
501,Andhra Pradesh,KADAPA,2011,Kharif     ,Rice,47290.0,141161.0
502,Andhra Pradesh,KADAPA,2011,Rabi       ,Maize,1014.0,7868.0
503,Andhra Pradesh,KADAPA,2011,Rabi       ,Rice,6606.0,17499.0
504,Andhra Pradesh,KADAPA,2011,Whole Year ,Banana,7900.0,518880.0
505,Andhra Pradesh,KADAPA,2012,Kharif     ,Grapes,1.0,18.0
506,Andhra Pradesh,KADAPA,2012,Kharif     ,Maize,497.0,2017.0
507,Andhra Pradesh,KADAPA,2012,Kharif     ,Mango,20328.0,205333.0
508,Andhra Pradesh,KADAPA,2012,Kharif     ,Papaya,1674.0,181328.0
509,Andhra Pradesh,KADAPA,2012,Kharif     ,Rice,24147.0,61551.0
510,Andhra Pradesh,KADAPA,2012,Rabi       ,Maize,2201.0,15596.0
511,Andhra Pradesh,KADAPA,2012,Rabi       ,Papaya,829.0,89897.0
512,Andhra Pradesh,KADAPA,2012,Rabi       ,Rice,6601.0,19249.0
513,Andhra Pradesh,KADAPA,2013,Kharif     ,Grapes,1.0,18.0
514,Andhra Pradesh,KADAPA,2013,Kharif     ,Maize,1125.0,4537.0
515,Andhra Pradesh,KADAPA,2013,Kharif     ,Mango,20675.0,159714.0
516,Andhra Pradesh,KADAPA,2013,Kharif     ,Papaya,1876.0,131607.0
517,Andhra Pradesh,KADAPA,2013,Kharif     ,Rice,51753.0,148842.0
518,Andhra Pradesh,KADAPA,2013,Rabi       ,Maize,4364.0,32529.0
519,Andhra Pradesh,KADAPA,2013,Rabi       ,Rice,10959.0,29447.0
520,Andhra Pradesh,KADAPA,2013,Whole Year ,Banana,8438.0,497926.0
521,Andhra Pradesh,KADAPA,2014,Kharif     ,Grapes,1.0,23.0
522,Andhra Pradesh,KADAPA,2014,Kharif     ,Maize,408.0,1336.0
523,Andhra Pradesh,KADAPA,2014,Kharif     ,Mango,21244.0,77817.0
524,Andhra Pradesh,KADAPA,2014,Kharif     ,Papaya,789.0,84511.0
525,Andhra Pradesh,KADAPA,2014,Kharif     ,Rice,42124.0,155648.0
526,Andhra Pradesh,KADAPA,2014,Rabi       ,Maize,2945.0,19243.0
527,Andhra Pradesh,KADAPA,2014,Rabi       ,Papaya,729.0,78084.0
528,Andhra Pradesh,KADAPA,2014,Rabi       ,Rice,3761.0,10189.0
529,Andhra Pradesh,KADAPA,2014,Whole Year ,Rice,45885.0,165837.0
530,Andhra Pradesh,KRISHNA,1997,Kharif     ,Maize,5900.0,10500.0
531,Andhra Pradesh,KRISHNA,1997,Kharif     ,Rice,257900.0,699400.0
532,Andhra Pradesh,KRISHNA,1997,Rabi       ,Maize,2200.0,8200.0
533,Andhra Pradesh,KRISHNA,1997,Rabi       ,Rice,116300.0,393500.0
534,Andhra Pradesh,KRISHNA,1998,Kharif     ,Maize,3000.0,6200.0
535,Andhra Pradesh,KRISHNA,1998,Kharif     ,Rice,280800.0,759900.0
536,Andhra Pradesh,KRISHNA,1998,Rabi       ,Maize,1700.0,8600.0
537,Andhra Pradesh,KRISHNA,1998,Rabi       ,Rice,134500.0,491200.0
538,Andhra Pradesh,KRISHNA,1999,Kharif     ,Maize,5147.0,14623.0
539,Andhra Pradesh,KRISHNA,1999,Kharif     ,Rice,278415.0,834490.0
540,Andhra Pradesh,KRISHNA,1999,Rabi       ,Maize,2301.0,11139.0
541,Andhra Pradesh,KRISHNA,1999,Rabi       ,Rice,127888.0,457596.0
542,Andhra Pradesh,KRISHNA,2000,Kharif     ,Maize,7375.0,19205.0
543,Andhra Pradesh,KRISHNA,2000,Kharif     ,Rice,281343.0,868787.0
544,Andhra Pradesh,KRISHNA,2000,Rabi       ,Maize,3009.0,16200.0
545,Andhra Pradesh,KRISHNA,2000,Rabi       ,Rice,112917.0,408308.0
546,Andhra Pradesh,KRISHNA,2000,Whole Year ,Banana,1363.0,26208.0
547,Andhra Pradesh,KRISHNA,2001,Kharif     ,Maize,4512.0,12061.0
548,Andhra Pradesh,KRISHNA,2001,Kharif     ,Rice,245114.0,714507.0
549,Andhra Pradesh,KRISHNA,2001,Rabi       ,Maize,2707.0,17522.0
550,Andhra Pradesh,KRISHNA,2001,Rabi       ,Rice,98472.0,358635.0
551,Andhra Pradesh,KRISHNA,2001,Whole Year ,Banana,1556.0,3946.0
552,Andhra Pradesh,KRISHNA,2002,Kharif     ,Maize,5834.0,5653.0
553,Andhra Pradesh,KRISHNA,2002,Kharif     ,Rice,243910.0,761243.0
554,Andhra Pradesh,KRISHNA,2002,Rabi       ,Maize,4186.0,29002.0
555,Andhra Pradesh,KRISHNA,2002,Rabi       ,Rice,2185.0,5688.0
556,Andhra Pradesh,KRISHNA,2002,Whole Year ,Banana,1346.0,20586.0
557,Andhra Pradesh,KRISHNA,2002,Whole Year ,Mango,62800.0,234926.0
558,Andhra Pradesh,KRISHNA,2002,Whole Year ,Orange,47.0,841.0
559,Andhra Pradesh,KRISHNA,2002,Whole Year ,Papaya,23.0,3000.0
560,Andhra Pradesh,KRISHNA,2003,Kharif     ,Maize,6576.0,11284.0
561,Andhra Pradesh,KRISHNA,2003,Kharif     ,Rice,222367.0,526565.0
562,Andhra Pradesh,KRISHNA,2003,Rabi       ,Maize,5626.0,31506.0
563,Andhra Pradesh,KRISHNA,2003,Rabi       ,Rice,7486.0,19359.0
564,Andhra Pradesh,KRISHNA,2003,Whole Year ,Banana,1249.0,15574.0
565,Andhra Pradesh,KRISHNA,2003,Whole Year ,Mango,62652.0,147294.0
566,Andhra Pradesh,KRISHNA,2003,Whole Year ,Orange,49.0,743.0
567,Andhra Pradesh,KRISHNA,2003,Whole Year ,Papaya,18.0,1635.0
568,Andhra Pradesh,KRISHNA,2004,Kharif     ,Maize,7788.0,35467.0
569,Andhra Pradesh,KRISHNA,2004,Kharif     ,Rice,245306.0,804849.0
570,Andhra Pradesh,KRISHNA,2004,Rabi       ,Maize,5607.0,45170.0
571,Andhra Pradesh,KRISHNA,2004,Rabi       ,Rice,10017.0,31584.0
572,Andhra Pradesh,KRISHNA,2004,Whole Year ,Banana,1543.0,19223.0
573,Andhra Pradesh,KRISHNA,2005,Kharif     ,Maize,7483.0,37797.0
574,Andhra Pradesh,KRISHNA,2005,Kharif     ,Rice,254919.0,697203.0
575,Andhra Pradesh,KRISHNA,2005,Rabi       ,Maize,5988.0,38162.0
576,Andhra Pradesh,KRISHNA,2005,Rabi       ,Rice,104332.0,409399.0
577,Andhra Pradesh,KRISHNA,2005,Whole Year ,Banana,1601.0,27059.0
578,Andhra Pradesh,KRISHNA,2006,Kharif     ,Maize,4971.0,22504.0
579,Andhra Pradesh,KRISHNA,2006,Kharif     ,Rice,251433.0,521221.0
580,Andhra Pradesh,KRISHNA,2006,Rabi       ,Maize,6131.0,57552.0
581,Andhra Pradesh,KRISHNA,2006,Rabi       ,Rice,94862.0,355638.0
582,Andhra Pradesh,KRISHNA,2006,Whole Year ,Banana,1509.0,29004.0
583,Andhra Pradesh,KRISHNA,2007,Kharif     ,Maize,4000.0,23000.0
584,Andhra Pradesh,KRISHNA,2007,Kharif     ,Rice,261000.0,944000.0
585,Andhra Pradesh,KRISHNA,2007,Rabi       ,Maize,13000.0,102000.0
586,Andhra Pradesh,KRISHNA,2007,Rabi       ,Rice,94000.0,355000.0
587,Andhra Pradesh,KRISHNA,2008,Kharif     ,Maize,5070.0,25005.0
588,Andhra Pradesh,KRISHNA,2008,Kharif     ,Rice,273878.0,959395.0
589,Andhra Pradesh,KRISHNA,2008,Rabi       ,Maize,24249.0,205365.0
590,Andhra Pradesh,KRISHNA,2008,Rabi       ,Rice,120655.0,467900.0
591,Andhra Pradesh,KRISHNA,2008,Whole Year ,Banana,1475.0,40328.0
592,Andhra Pradesh,KRISHNA,2009,Kharif     ,Maize,3552.0,16339.0
593,Andhra Pradesh,KRISHNA,2009,Kharif     ,Rice,228196.0,784310.0
594,Andhra Pradesh,KRISHNA,2009,Rabi       ,Maize,16863.0,139676.0
595,Andhra Pradesh,KRISHNA,2009,Rabi       ,Rice,108442.0,424984.0
596,Andhra Pradesh,KRISHNA,2009,Whole Year ,Banana,1632.0,35124.0
597,Andhra Pradesh,KRISHNA,2010,Kharif     ,Maize,2468.0,11163.0
598,Andhra Pradesh,KRISHNA,2010,Kharif     ,Rice,260350.0,722978.0
599,Andhra Pradesh,KRISHNA,2010,Rabi       ,Maize,16750.0,142945.0
600,Andhra Pradesh,KRISHNA,2010,Rabi       ,Rice,94991.0,367710.0
601,Andhra Pradesh,KRISHNA,2010,Whole Year ,Banana,1465.0,33847.0
602,Andhra Pradesh,KRISHNA,2011,Kharif     ,Maize,4876.0,19275.0
603,Andhra Pradesh,KRISHNA,2011,Kharif     ,Rice,262826.0,980105.0
604,Andhra Pradesh,KRISHNA,2011,Rabi       ,Maize,19811.0,145631.0
605,Andhra Pradesh,KRISHNA,2011,Rabi       ,Rice,9203.0,31437.0
606,Andhra Pradesh,KRISHNA,2011,Whole Year ,Banana,1180.0,35937.0
607,Andhra Pradesh,KRISHNA,2012,Kharif     ,Maize,5246.0,24856.0
608,Andhra Pradesh,KRISHNA,2012,Kharif     ,Mango,54501.0,436226.0
609,Andhra Pradesh,KRISHNA,2012,Kharif     ,Papaya,80.0,8715.0
610,Andhra Pradesh,KRISHNA,2012,Kharif     ,Rice,253166.0,908360.0
611,Andhra Pradesh,KRISHNA,2012,Rabi       ,Maize,20986.0,151750.0
612,Andhra Pradesh,KRISHNA,2012,Rabi       ,Rice,11365.0,42244.0
613,Andhra Pradesh,KRISHNA,2013,Kharif     ,Maize,7321.0,30368.0
614,Andhra Pradesh,KRISHNA,2013,Kharif     ,Mango,57493.0,484781.0
615,Andhra Pradesh,KRISHNA,2013,Kharif     ,Papaya,70.0,6853.0
616,Andhra Pradesh,KRISHNA,2013,Kharif     ,Rice,264371.0,773285.0
617,Andhra Pradesh,KRISHNA,2013,Rabi       ,Maize,25554.0,197149.0
618,Andhra Pradesh,KRISHNA,2013,Rabi       ,Rice,98951.0,402236.0
619,Andhra Pradesh,KRISHNA,2013,Whole Year ,Banana,1266.0,45738.0
620,Andhra Pradesh,KRISHNA,2014,Kharif     ,Maize,4682.0,20048.0
621,Andhra Pradesh,KRISHNA,2014,Kharif     ,Mango,58445.0,663468.0
622,Andhra Pradesh,KRISHNA,2014,Kharif     ,Papaya,121.0,9526.0
623,Andhra Pradesh,KRISHNA,2014,Kharif     ,Rice,235212.0,788901.0
624,Andhra Pradesh,KRISHNA,2014,Rabi       ,Maize,20950.0,141433.0
625,Andhra Pradesh,KRISHNA,2014,Rabi       ,Rice,52830.0,209894.0
626,Andhra Pradesh,KRISHNA,2014,Whole Year ,Rice,288042.0,998795.0
627,Andhra Pradesh,KURNOOL,1997,Kharif     ,Maize,1000.0,1700.0
628,Andhra Pradesh,KURNOOL,1997,Kharif     ,Rice,66300.0,176900.0
629,Andhra Pradesh,KURNOOL,1997,Rabi       ,Maize,100.0,200.0
630,Andhra Pradesh,KURNOOL,1997,Rabi       ,Rice,9000.0,23900.0
631,Andhra Pradesh,KURNOOL,1998,Kharif     ,Maize,700.0,1400.0
632,Andhra Pradesh,KURNOOL,1998,Kharif     ,Rice,75100.0,221700.0
